# Title : Profile directory file of the Argo Global Data Assembly Center
# Description : The directory file describes all individual profile files of the argo GDAC ftp site.
# Project : ARGO
# Format version : 2.0
# Date of update : 20250825172417
# FTP root number 1 : ftp://ftp.ifremer.fr/ifremer/argo/dac
# FTP root number 2 : ftp://usgodae.org/pub/outgoing/argo/dac
# GDAC node : CORIOLIS
file,date,latitude,longitude,ocean,profiler_type,institution,date_update
aoml/1901514/profiles/R1901514_505.nc,20250821192418,1.624,44.643,I,846,AO,20250822180020
aoml/1901814/profiles/R1901814_327.nc,20250813095300,4.921,-41.271,A,854,AO,20250823030139
aoml/1901814/profiles/R1901814_328.nc,20250823014247,4.943,-40.726,A,854,AO,20250823030140
aoml/1901820/profiles/R1901820_344.nc,20250812054201,5.491,-38.562,A,854,AO,20250822000122
aoml/1901820/profiles/R1901820_345.nc,20250821220218,6.066,-38.218,A,854,AO,20250822000123
aoml/1901827/profiles/R1901827_324.nc,20250810180558,-44.108,20.363,I,854,AO,20250820110147
aoml/1901827/profiles/R1901827_325.nc,20250820101551,-43.895,21.930,I,854,AO,20250820110148
aoml/1901839/profiles/R1901839_323.nc,20250813232312,-17.135,76.413,I,853,AO,20250824020135
aoml/1901839/profiles/R1901839_324.nc,20250823232049,-17.078,76.216,I,853,AO,20250824020137
aoml/1901843/profiles/R1901843_322.nc,20250810151200,-16.073,58.144,I,853,AO,20250820170207
aoml/1901843/profiles/R1901843_323.nc,20250820152146,-15.784,58.068,I,853,AO,20250820170209
aoml/1902025/profiles/R1902025_322.nc,20250814132451,-4.006,42.946,I,853,AO,20250824153231
aoml/1902025/profiles/R1902025_323.nc,20250824124911,-2.877,42.623,I,853,AO,20250824153232
aoml/1902029/profiles/R1902029_321.nc,20250809222442,-46.310,60.386,I,853,AO,20250820000219
aoml/1902029/profiles/R1902029_322.nc,20250819223634,-46.239,62.815,I,853,AO,20250820000221
aoml/1902031/profiles/R1902031_307.nc,20250323214708,-35.240,46.214,I,853,AO,20250820140134
aoml/1902031/profiles/R1902031_308.nc,20250402211750,-35.863,45.259,I,853,AO,20250820140136
aoml/1902031/profiles/R1902031_309.nc,20250412203358,-35.829,43.968,I,853,AO,20250820140137
aoml/1902031/profiles/R1902031_310.nc,20250422194742,-35.873,41.222,I,853,AO,20250820140139
aoml/1902031/profiles/R1902031_311.nc,20250502191028,-37.405,41.459,I,853,AO,20250820140140
aoml/1902031/profiles/R1902031_312.nc,20250512182333,-36.529,43.637,I,853,AO,20250820140142
aoml/1902031/profiles/R1902031_313.nc,20250522180320,-37.458,46.305,I,853,AO,20250820140143
aoml/1902031/profiles/R1902031_321.nc,20250810133326,-36.299,46.294,I,853,AO,20250820140145
aoml/1902031/profiles/R1902031_322.nc,20250820125210,-38.118,44.610,I,853,AO,20250820140146
aoml/1902033/profiles/R1902033_321.nc,20250811092412,-50.989,-137.627,P,853,AO,20250821110121
aoml/1902033/profiles/R1902033_322.nc,20250821092552,-50.798,-136.920,P,853,AO,20250821110123
aoml/1902035/profiles/R1902035_321.nc,20250810175921,-29.788,70.192,I,853,AO,20250820190138
aoml/1902035/profiles/R1902035_322.nc,20250820171155,-29.812,70.106,I,853,AO,20250820190140
aoml/1902037/profiles/R1902037_243.nc,20250809175003,-51.442,90.847,I,853,AO,20250819190147
aoml/1902037/profiles/R1902037_244.nc,20250819161426,-52.107,90.705,I,853,AO,20250819190149
aoml/1902038/profiles/R1902038_243.nc,20250812120220,-25.733,53.132,I,853,AO,20250822120117
aoml/1902038/profiles/R1902038_244.nc,20250822100955,-25.476,53.243,I,853,AO,20250822120119
aoml/1902040/profiles/R1902040_252.nc,20250812033303,-35.450,35.585,I,853,AO,20250822030115
aoml/1902040/profiles/R1902040_253.nc,20250822014200,-35.014,34.877,I,853,AO,20250822030116
aoml/1902043/profiles/R1902043_243.nc,20250812204150,-35.321,40.729,I,853,AO,20250822223147
aoml/1902043/profiles/R1902043_244.nc,20250822183243,-35.104,40.655,I,853,AO,20250822223149
aoml/1902045/profiles/R1902045_229.nc,20250324004554,-49.552,114.117,I,853,AO,20250819190151
aoml/1902045/profiles/R1902045_230.nc,20250402224121,-49.678,116.732,I,853,AO,20250819190153
aoml/1902045/profiles/R1902045_231.nc,20250412202522,-49.620,119.633,I,853,AO,20250819190154
aoml/1902045/profiles/R1902045_232.nc,20250422181958,-49.903,120.752,I,853,AO,20250819190156
aoml/1902045/profiles/R1902045_233.nc,20250502161836,-51.253,121.552,I,853,AO,20250819190158
aoml/1902045/profiles/R1902045_234.nc,20250512141357,-51.679,122.507,I,853,AO,20250819190159
aoml/1902045/profiles/R1902045_235.nc,20250522120142,-52.457,123.417,I,853,AO,20250819190201
aoml/1902045/profiles/R1902045_243.nc,20250809193151,-55.040,125.498,I,853,AO,20250819190203
aoml/1902045/profiles/R1902045_244.nc,20250819172149,-55.472,125.848,I,853,AO,20250819190204
aoml/1902046/profiles/R1902046_243.nc,20250811040547,-41.564,67.392,I,853,AO,20250821040220
aoml/1902046/profiles/R1902046_244.nc,20250821015709,-43.235,69.368,I,853,AO,20250821040221
aoml/1902047/profiles/R1902047_243.nc,20250809225528,-33.526,52.255,I,853,AO,20250819223202
aoml/1902047/profiles/R1902047_244.nc,20250819203733,-33.024,52.242,I,853,AO,20250819223203
aoml/1902048/profiles/R1902048_243.nc,20250813061431,-33.834,100.412,I,853,AO,20250823050125
aoml/1902048/profiles/R1902048_244.nc,20250823035423,-34.102,100.130,I,853,AO,20250823050126
aoml/1902049/profiles/R1902049_188.nc,20250813213754,-30.093,112.753,I,853,AO,20250823190110
aoml/1902049/profiles/R1902049_189.nc,20250823170414,-30.796,112.088,I,853,AO,20250823190111
aoml/1902050/profiles/R1902050_188.nc,20250812140246,-16.990,104.668,I,853,AO,20250822110106
aoml/1902050/profiles/R1902050_189.nc,20250822092426,-16.882,104.549,I,853,AO,20250822110107
aoml/1902051/profiles/R1902051_188.nc,20250815000438,-17.677,95.290,I,853,AO,20250824223204
aoml/1902051/profiles/R1902051_189.nc,20250824194321,-17.682,95.031,I,853,AO,20250824223205
aoml/1902052/profiles/R1902052_187.nc,20250810042718,-15.949,90.827,I,853,AO,20250820020313
aoml/1902052/profiles/R1902052_188.nc,20250819235941,-15.624,91.408,I,853,AO,20250820020315
aoml/1902053/profiles/R1902053_188.nc,20250813214248,-13.561,91.192,I,853,AO,20250823190112
aoml/1902053/profiles/R1902053_189.nc,20250823164038,-13.509,91.011,I,853,AO,20250823190113
aoml/1902054/profiles/R1902054_188.nc,20250815011620,-14.152,99.198,I,853,AO,20250824223206
aoml/1902054/profiles/R1902054_189.nc,20250824204024,-14.039,99.191,I,853,AO,20250824223207
aoml/1902055/profiles/R1902055_187.nc,20250812215923,-18.219,104.619,I,853,AO,20250822223152
aoml/1902055/profiles/R1902055_188.nc,20250822194621,-17.942,104.697,I,853,AO,20250822223153
aoml/1902069/profiles/R1902069_325.nc,20250811030230,-20.803,10.497,A,854,AO,20250820223203
aoml/1902069/profiles/R1902069_326.nc,20250820190530,-20.761,10.463,A,854,AO,20250820223203
aoml/1902072/profiles/R1902072_288.nc,20250810002738,1.329,-37.263,A,854,AO,20250820000229
aoml/1902072/profiles/R1902072_289.nc,20250819225212,1.510,-37.679,A,854,AO,20250820000232
aoml/1902181/profiles/R1902181_288.nc,20250812215029,2.101,-24.325,A,854,AO,20250822223141
aoml/1902181/profiles/R1902181_289.nc,20250822202005,2.673,-24.479,A,854,AO,20250822223143
aoml/1902182/profiles/R1902182_273.nc,20250809092355,-15.753,4.007,A,854,AO,20250819090141
aoml/1902182/profiles/R1902182_274.nc,20250819075750,-15.738,4.142,A,854,AO,20250819090143
aoml/1902185/profiles/R1902185_273.nc,20250812043708,-11.011,-31.378,A,854,AO,20250822040125
aoml/1902185/profiles/R1902185_274.nc,20250822022024,-11.252,-31.448,A,854,AO,20250822040127
aoml/1902190/profiles/R1902190_267.nc,20250818181014,0.938,48.302,I,863,AO,20250818190558
aoml/1902195/profiles/R1902195_254.nc,20250820171748,8.988,-166.844,P,863,AO,20250820190141
aoml/1902196/profiles/R1902196_262.nc,20250819161626,-5.032,66.676,I,863,AO,20250819180024
aoml/1902198/profiles/R1902198_262.nc,20250822182129,5.188,83.282,I,863,AO,20250822190124
aoml/1902204/profiles/R1902204_273.nc,20250809171339,-23.714,9.407,A,854,AO,20250819180025
aoml/1902204/profiles/R1902204_274.nc,20250819154046,-23.563,9.318,A,854,AO,20250819180027
aoml/1902206/profiles/R1902206_274.nc,20250810223918,-14.367,-10.351,A,854,AO,20250820223205
aoml/1902206/profiles/R1902206_275.nc,20250820211933,-14.294,-10.571,A,854,AO,20250820223206
aoml/1902211/profiles/R1902211_276.nc,20250813180152,-8.618,-27.408,A,854,AO,20250823170158
aoml/1902211/profiles/R1902211_277.nc,20250823145513,-8.699,-27.741,A,854,AO,20250823170200
aoml/1902216/profiles/R1902216_320.nc,20250813074659,-59.236,119.605,I,854,AO,20250823120113
aoml/1902216/profiles/R1902216_321.nc,20250823091515,-59.211,119.891,I,854,AO,20250823120116
aoml/1902220/profiles/R1902220_292.nc,20250813145350,-27.968,-7.152,A,854,AO,20250822190127
aoml/1902220/profiles/R1902220_293.nc,20250822163900,-27.636,-7.206,A,854,AO,20250822190129
aoml/1902223/profiles/R1902223_237.nc,20250810202557,-60.495,118.751,I,854,AO,20250820190152
aoml/1902223/profiles/R1902223_238.nc,20250820174533,-59.955,119.785,I,854,AO,20250820190155
aoml/1902224/profiles/R1902224_237.nc,20250811100247,-59.056,-167.127,P,854,AO,20250821090141
aoml/1902224/profiles/R1902224_238.nc,20250821072134,-59.014,-166.945,P,854,AO,20250821090141
aoml/1902251/profiles/R1902251_187.nc,20250810230347,-21.658,55.329,I,853,AO,20250820223210
aoml/1902251/profiles/R1902251_188.nc,20250820181557,-21.463,55.149,I,853,AO,20250820223211
aoml/1902252/profiles/R1902252_187.nc,20250810025328,-26.148,76.596,I,853,AO,20250820000238
aoml/1902252/profiles/R1902252_188.nc,20250819220514,-26.066,76.490,I,853,AO,20250820000239
aoml/1902253/profiles/R1902253_187.nc,20250809232048,-22.085,74.820,I,853,AO,20250819223220
aoml/1902253/profiles/R1902253_188.nc,20250819184521,-21.924,74.859,I,853,AO,20250819223221
aoml/1902254/profiles/R1902254_187.nc,20250810165943,-26.265,57.364,I,853,AO,20250820140159
aoml/1902254/profiles/R1902254_188.nc,20250820121305,-26.371,57.450,I,853,AO,20250820140200
aoml/1902258/profiles/R1902258_187.nc,20250812230811,-28.188,62.026,I,853,AO,20250822223154
aoml/1902258/profiles/R1902258_188.nc,20250822182152,-28.093,61.890,I,853,AO,20250822223155
aoml/1902259/profiles/R1902259_187.nc,20250815055146,-34.443,53.058,I,853,AO,20250825020140
aoml/1902259/profiles/R1902259_188.nc,20250825004828,-34.365,52.570,I,853,AO,20250825020141
aoml/1902263/profiles/R1902263_186.nc,20250810110142,-59.774,-121.899,P,853,AO,20250820090141
aoml/1902263/profiles/R1902263_187.nc,20250820061620,-59.017,-120.492,P,853,AO,20250820090142
aoml/1902264/profiles/R1902264_186.nc,20250811223459,-43.143,96.743,I,853,AO,20250821190135
aoml/1902264/profiles/R1902264_187.nc,20250821175329,-43.134,97.065,I,853,AO,20250821190136
aoml/1902268/profiles/R1902268_093.nc,20250814151208,-24.572,56.259,I,862,AO,20250824153226
aoml/1902268/profiles/R1902268_093D.nc,20250804174536,-24.623,56.405,I,862,AO,20250824153226
aoml/1902268/profiles/R1902268_094.nc,20250824130808,-24.472,56.240,I,862,AO,20250824153229
aoml/1902268/profiles/R1902268_094D.nc,20250814153038,-24.571,56.257,I,862,AO,20250824153228
aoml/1902270/profiles/R1902270_187.nc,20250825050702,9.951,-112.181,P,863,AO,20250825070231
aoml/1902271/profiles/R1902271_188.nc,20250823055714,2.189,-94.746,P,863,AO,20250823070129
aoml/1902274/profiles/R1902274_214.nc,20250815111639,-23.976,-21.303,A,854,AO,20250825090346
aoml/1902274/profiles/R1902274_215.nc,20250825080741,-23.940,-21.424,A,854,AO,20250825090347
aoml/1902275/profiles/R1902275_184.nc,20250809152243,-37.886,2.744,A,854,AO,20250819140157
aoml/1902275/profiles/R1902275_185.nc,20250819123046,-37.883,2.483,A,854,AO,20250819140158
aoml/1902276/profiles/R1902276_184.nc,20250812111655,-34.326,40.554,I,854,AO,20250822090146
aoml/1902276/profiles/R1902276_185.nc,20250822081724,-33.656,39.779,I,854,AO,20250822090147
aoml/1902277/profiles/R1902277_184.nc,20250812233506,-28.884,-4.720,A,854,AO,20250822223156
aoml/1902277/profiles/R1902277_185.nc,20250822204455,-29.220,-4.918,A,854,AO,20250822223157
aoml/1902278/profiles/R1902278_184.nc,20250808195524,-31.282,-27.063,A,854,AO,20250818190843
aoml/1902278/profiles/R1902278_185.nc,20250818165146,-31.170,-27.981,A,854,AO,20250818190844
aoml/1902279/profiles/R1902279_184.nc,20250812115257,-27.279,-8.916,A,854,AO,20250822100122
aoml/1902279/profiles/R1902279_185.nc,20250822090424,-27.515,-8.638,A,854,AO,20250822100123
aoml/1902280/profiles/R1902280_184.nc,20250814012827,-38.697,-5.061,A,854,AO,20250823223202
aoml/1902280/profiles/R1902280_185.nc,20250823214502,-38.652,-5.032,A,854,AO,20250823223203
aoml/1902281/profiles/R1902281_174.nc,20250811160710,-53.432,108.927,I,854,AO,20250821140313
aoml/1902281/profiles/R1902281_175.nc,20250821132254,-53.145,109.243,I,854,AO,20250821140314
aoml/1902283/profiles/R1902283_139.nc,20250818225940,7.210,-99.428,P,863,AO,20250819000242
aoml/1902286/profiles/R1902286_039.nc,20250822131528,4.265,63.564,I,869,AO,20250822140208
aoml/1902288/profiles/R1902288_039.nc,20250819063826,-1.988,75.955,I,869,AO,20250819070224
aoml/1902289/profiles/R1902289_039.nc,20250825010451,5.963,68.829,I,869,AO,20250825020154
aoml/1902291/profiles/R1902291_040.nc,20250820072244,0.077,91.038,I,869,AO,20250820090151
aoml/1902293/profiles/R1902293_168.nc,20250813081322,-43.591,48.167,I,854,AO,20250823070132
aoml/1902293/profiles/R1902293_169.nc,20250823051449,-43.752,48.924,I,854,AO,20250823070133
aoml/1902294/profiles/R1902294_173.nc,20250811073024,-57.587,55.282,I,854,AO,20250821070209
aoml/1902294/profiles/R1902294_174.nc,20250821044657,-57.978,55.924,I,854,AO,20250821070210
aoml/1902296/profiles/R1902296_174.nc,20250811023329,-53.271,80.346,I,854,AO,20250821000217
aoml/1902296/profiles/R1902296_175.nc,20250820225650,-52.606,79.597,I,854,AO,20250821000218
aoml/1902297/profiles/R1902297_168.nc,20250812121642,-46.603,113.998,I,854,AO,20250822100125
aoml/1902297/profiles/R1902297_169.nc,20250822090949,-46.205,113.383,I,854,AO,20250822100126
aoml/1902299/profiles/R1902299_172.nc,20250811053018,24.400,-55.312,A,854,AO,20250821040226
aoml/1902299/profiles/R1902299_173.nc,20250821023947,24.590,-54.781,A,854,AO,20250821040227
aoml/1902300/profiles/R1902300_172.nc,20250814185026,21.803,-41.895,A,854,AO,20250824170151
aoml/1902300/profiles/R1902300_173.nc,20250824154508,21.939,-42.220,A,854,AO,20250824170152
aoml/1902302/profiles/R1902302_169.nc,20250810115956,20.824,-33.942,A,854,AO,20250820100125
aoml/1902302/profiles/R1902302_170.nc,20250820090657,20.974,-33.817,A,854,AO,20250820100126
aoml/1902305/profiles/R1902305_137.nc,20250810035546,4.741,-29.038,A,854,AO,20250820020324
aoml/1902305/profiles/R1902305_138.nc,20250820011427,4.184,-29.510,A,854,AO,20250820020325
aoml/1902306/profiles/R1902306_123.nc,20250811165627,-33.265,51.825,I,854,AO,20250821170238
aoml/1902306/profiles/R1902306_124.nc,20250821134008,-32.519,52.190,I,854,AO,20250821170239
aoml/1902310/profiles/R1902310_099.nc,20241219134550,-35.955,35.015,I,854,AO,20250820164430
aoml/1902310/profiles/R1902310_100.nc,20241229105125,-35.855,34.426,I,854,AO,20250820164431
aoml/1902310/profiles/R1902310_101.nc,20250108075932,-35.877,33.955,I,854,AO,20250820164432
aoml/1902310/profiles/R1902310_102.nc,20250118051615,-36.104,34.112,I,854,AO,20250820164433
aoml/1902310/profiles/R1902310_103.nc,20250128023451,-36.517,33.893,I,854,AO,20250820164434
aoml/1902310/profiles/R1902310_104.nc,20250206234158,-37.552,34.037,I,854,AO,20250820164435
aoml/1902310/profiles/R1902310_105.nc,20250216204512,-38.943,35.784,I,854,AO,20250820164436
aoml/1902310/profiles/R1902310_106.nc,20250226175750,-38.440,36.343,I,854,AO,20250820164437
aoml/1902310/profiles/R1902310_107.nc,20250308151502,-38.608,36.794,I,854,AO,20250820164438
aoml/1902310/profiles/R1902310_108.nc,20250318122105,-37.220,38.530,I,854,AO,20250820164439
aoml/1902310/profiles/R1902310_109.nc,20250328092453,-36.341,38.717,I,854,AO,20250820164440
aoml/1902310/profiles/R1902310_110.nc,20250407063647,-35.683,38.691,I,854,AO,20250820164441
aoml/1902310/profiles/R1902310_111.nc,20250417034512,-35.048,39.074,I,854,AO,20250820164442
aoml/1902310/profiles/R1902310_112.nc,20250427010503,-33.740,39.183,I,854,AO,20250820164443
aoml/1902310/profiles/R1902310_113.nc,20250506221738,-32.586,39.356,I,854,AO,20250820164444
aoml/1902310/profiles/R1902310_114.nc,20250516192540,-32.139,40.056,I,854,AO,20250820164445
aoml/1902310/profiles/R1902310_115.nc,20250526162707,-31.636,40.537,I,854,AO,20250820164446
aoml/1902310/profiles/R1902310_116.nc,20250605134140,-31.860,40.740,I,854,AO,20250820164447
aoml/1902310/profiles/R1902310_117.nc,20250615105331,-32.579,40.878,I,854,AO,20250820164448
aoml/1902310/profiles/R1902310_118.nc,20250625080932,-33.088,41.019,I,854,AO,20250820164449
aoml/1902310/profiles/R1902310_119.nc,20250705051539,-33.179,40.834,I,854,AO,20250820164450
aoml/1902310/profiles/R1902310_120.nc,20250715022753,-33.264,40.558,I,854,AO,20250820164451
aoml/1902310/profiles/R1902310_121.nc,20250724234007,-32.919,40.461,I,854,AO,20250820164452
aoml/1902310/profiles/R1902310_122.nc,20250803205759,-32.241,40.326,I,854,AO,20250820164453
aoml/1902310/profiles/R1902310_123.nc,20250813180446,-31.780,40.072,I,854,AO,20250823170209
aoml/1902310/profiles/R1902310_124.nc,20250823151136,-32.129,40.440,I,854,AO,20250823170210
aoml/1902311/profiles/R1902311_135.nc,20250815101705,24.076,-69.325,A,854,AO,20250825090355
aoml/1902311/profiles/R1902311_136.nc,20250825073701,24.025,-69.551,A,854,AO,20250825090356
aoml/1902312/profiles/R1902312_135.nc,20250811135326,24.246,-49.175,A,854,AO,20250821120117
aoml/1902312/profiles/R1902312_136.nc,20250821104754,24.625,-49.003,A,854,AO,20250821120118
aoml/1902313/profiles/R1902313_135.nc,20250812083942,21.342,-61.157,A,854,AO,20250822070155
aoml/1902313/profiles/R1902313_136.nc,20250822054516,20.614,-61.353,A,854,AO,20250822070156
aoml/1902314/profiles/R1902314_135.nc,20250815123409,24.981,-57.883,A,854,AO,20250825110235
aoml/1902314/profiles/R1902314_136.nc,20250825094245,25.165,-57.921,A,854,AO,20250825110236
aoml/1902319/profiles/R1902319_135.nc,20250811070324,20.858,-43.932,A,854,AO,20250821050125
aoml/1902319/profiles/R1902319_136.nc,20250821040208,20.700,-43.666,A,854,AO,20250821050127
aoml/1902324/profiles/R1902324_135.nc,20250814174312,31.008,-53.262,A,854,AO,20250824153246
aoml/1902324/profiles/R1902324_136.nc,20250824144517,31.143,-53.607,A,854,AO,20250824153247
aoml/1902326/profiles/R1902326_136.nc,20250811021231,-3.212,-20.955,A,854,AO,20250821000229
aoml/1902326/profiles/R1902326_137.nc,20250820231112,-3.182,-21.140,A,854,AO,20250821000230
aoml/1902360/profiles/R1902360_065.nc,20250814170228,28.301,-60.954,A,862,AO,20250824223146
aoml/1902360/profiles/R1902360_065D.nc,20250804163335,28.142,-61.017,A,862,AO,20250824223144
aoml/1902360/profiles/R1902360_066.nc,20250824182859,28.337,-60.941,A,862,AO,20250824223149
aoml/1902360/profiles/R1902360_066D.nc,20250814174211,28.301,-60.953,A,862,AO,20250824223147
aoml/1902361/profiles/R1902361_060.nc,20250815105000,23.932,-60.571,A,862,AO,20250825110217
aoml/1902361/profiles/R1902361_060D.nc,20250805121443,23.664,-60.462,A,862,AO,20250825110216
aoml/1902361/profiles/R1902361_061.nc,20250825094012,24.184,-61.059,A,862,AO,20250825110220
aoml/1902361/profiles/R1902361_061D.nc,20250815111332,23.931,-60.573,A,862,AO,20250825110219
aoml/1902362/profiles/R1902362_059.nc,20250811214158,24.400,-64.399,A,862,AO,20250821223148
aoml/1902362/profiles/R1902362_059D.nc,20250802002606,24.420,-64.318,A,862,AO,20250821223147
aoml/1902362/profiles/R1902362_060.nc,20250821181237,24.446,-64.560,A,862,AO,20250821223150
aoml/1902362/profiles/R1902362_060D.nc,20250811220026,24.400,-64.400,A,862,AO,20250821223150
aoml/1902363/profiles/R1902363_059.nc,20250810234746,23.186,-70.429,A,862,AO,20250820223154
aoml/1902363/profiles/R1902363_059D.nc,20250801034735,22.831,-70.233,A,862,AO,20250820223154
aoml/1902363/profiles/R1902363_060.nc,20250820202938,24.230,-70.578,A,862,AO,20250820223157
aoml/1902363/profiles/R1902363_060D.nc,20250811000026,23.186,-70.430,A,862,AO,20250820223156
aoml/1902364/profiles/R1902364_059.nc,20250815094735,22.327,-64.141,A,862,AO,20250825100212
aoml/1902364/profiles/R1902364_059D.nc,20250805111027,22.475,-64.102,A,862,AO,20250825100211
aoml/1902364/profiles/R1902364_060.nc,20250825082218,22.404,-64.151,A,862,AO,20250825100214
aoml/1902364/profiles/R1902364_060D.nc,20250815100132,22.326,-64.142,A,862,AO,20250825100213
aoml/1902365/profiles/R1902365_059.nc,20250813185332,24.622,-62.348,A,862,AO,20250823190053
aoml/1902365/profiles/R1902365_059D.nc,20250803202313,24.727,-62.647,A,862,AO,20250823190053
aoml/1902365/profiles/R1902365_060.nc,20250823173822,24.772,-62.446,A,862,AO,20250823190055
aoml/1902365/profiles/R1902365_060D.nc,20250813191209,24.622,-62.346,A,862,AO,20250823190055
aoml/1902366/profiles/R1902366_059.nc,20250813005433,24.376,-67.827,A,862,AO,20250823000135
aoml/1902366/profiles/R1902366_059D.nc,20250803030314,24.344,-67.789,A,862,AO,20250823000134
aoml/1902366/profiles/R1902366_060.nc,20250822225239,24.456,-67.699,A,862,AO,20250823000137
aoml/1902366/profiles/R1902366_060D.nc,20250813011615,24.378,-67.827,A,862,AO,20250823000136
aoml/1902367/profiles/R1902367_019.nc,20250810084537,3.895,90.329,I,886,AO,20250820140132
aoml/1902367/profiles/R1902367_020.nc,20250820123144,3.708,90.579,I,886,AO,20250820140133
aoml/1902370/profiles/R1902370_075.nc,20250814022812,5.470,167.860,P,886,AO,20250824070306
aoml/1902370/profiles/R1902370_076.nc,20250824055307,4.896,168.322,P,886,AO,20250824070307
aoml/1902371/profiles/R1902371_068.nc,20250813071758,49.792,-145.098,P,886,AO,20250823140123
aoml/1902371/profiles/R1902371_069.nc,20250823111843,49.683,-144.946,P,886,AO,20250823140124
aoml/1902374/profiles/R1902374_052.nc,20250815084833,51.735,-168.152,P,886,AO,20250825140322
aoml/1902374/profiles/R1902374_053.nc,20250825125559,51.955,-167.824,P,886,AO,20250825140323
aoml/1902375/profiles/R1902375_138.nc,20250809114030,23.590,-71.382,A,854,AO,20250819100137
aoml/1902375/profiles/R1902375_139.nc,20250819085244,23.114,-71.324,A,854,AO,20250819100138
aoml/1902376/profiles/R1902376_133.nc,20250811105332,-7.398,6.433,A,854,AO,20250821090154
aoml/1902376/profiles/R1902376_134.nc,20250821074327,-7.757,6.398,A,854,AO,20250821090155
aoml/1902379/profiles/R1902379_133.nc,20250811175826,-3.486,-2.620,A,854,AO,20250821170233
aoml/1902379/profiles/R1902379_134.nc,20250821150231,-3.339,-2.783,A,854,AO,20250821170234
aoml/1902380/profiles/R1902380_132.nc,20250821171807,18.500,-45.804,A,869,AO,20250821190149
aoml/1902381/profiles/R1902381_132.nc,20250821064039,15.957,-32.200,A,869,AO,20250821090156
aoml/1902382/profiles/R1902382_132.nc,20250819183617,20.858,-28.715,A,869,AO,20250819223234
aoml/1902384/profiles/R1902384_132.nc,20250824035718,18.558,-43.181,A,869,AO,20250824070328
aoml/1902386/profiles/R1902386_136.nc,20250812113701,-0.884,-7.741,A,854,AO,20250822100127
aoml/1902386/profiles/R1902386_137.nc,20250822085128,-0.835,-7.978,A,854,AO,20250822100129
aoml/1902388/profiles/R1902388_137.nc,20250809100649,5.214,-30.143,A,854,AO,20250819090153
aoml/1902388/profiles/R1902388_138.nc,20250819071753,4.685,-29.683,A,854,AO,20250819090154
aoml/1902389/profiles/R1902389_138.nc,20250814012957,31.623,-41.676,A,854,AO,20250824000233
aoml/1902389/profiles/R1902389_139.nc,20250823224434,31.574,-42.182,A,854,AO,20250824000234
aoml/1902390/profiles/R1902390_134.nc,20250815083224,-24.454,-6.109,A,854,AO,20250825070237
aoml/1902390/profiles/R1902390_135.nc,20250825053752,-24.567,-6.201,A,854,AO,20250825070238
aoml/1902391/profiles/R1902391_137.nc,20250810084255,4.260,-27.687,A,854,AO,20250820070207
aoml/1902391/profiles/R1902391_138.nc,20250820055839,4.102,-27.884,A,854,AO,20250820070208
aoml/1902397/profiles/R1902397_134.nc,20250814002710,-21.391,-6.565,A,854,AO,20250823223206
aoml/1902397/profiles/R1902397_135.nc,20250823213241,-21.489,-6.407,A,854,AO,20250823223207
aoml/1902398/profiles/R1902398_133.nc,20250811133840,-3.778,-1.285,A,854,AO,20250821120120
aoml/1902398/profiles/R1902398_134.nc,20250821102841,-3.788,-1.282,A,854,AO,20250821120121
aoml/1902399/profiles/R1902399_136.nc,20250815142213,-6.587,-15.218,A,854,AO,20250825140334
aoml/1902399/profiles/R1902399_137.nc,20250825112326,-7.352,-15.955,A,854,AO,20250825140335
aoml/1902403/profiles/R1902403_136.nc,20250813200342,-3.343,-11.206,A,854,AO,20250823190118
aoml/1902403/profiles/R1902403_137.nc,20250823170321,-3.598,-11.684,A,854,AO,20250823190119
aoml/1902404/profiles/R1902404_137.nc,20250809043642,7.145,-51.871,A,854,AO,20250819030144
aoml/1902404/profiles/R1902404_138.nc,20250819014514,8.143,-51.985,A,854,AO,20250819030145
aoml/1902405/profiles/R1902405_135.nc,20250809084004,-11.686,-22.266,A,854,AO,20250819070211
aoml/1902405/profiles/R1902405_136.nc,20250819055437,-11.571,-22.185,A,854,AO,20250819070212
aoml/1902406/profiles/R1902406_138.nc,20250811030419,26.662,-50.734,A,854,AO,20250821020152
aoml/1902406/profiles/R1902406_139.nc,20250821002014,26.856,-50.319,A,854,AO,20250821020153
aoml/1902410/profiles/R1902410_134.nc,20250809080404,-15.926,-2.230,A,854,AO,20250819090156
aoml/1902410/profiles/R1902410_135.nc,20250819051302,-15.724,-2.208,A,854,AO,20250819090157
aoml/1902411/profiles/R1902411_133.nc,20250812181702,-1.723,2.061,A,854,AO,20250822170212
aoml/1902411/profiles/R1902411_134.nc,20250822151643,-1.554,2.085,A,854,AO,20250822170213
aoml/1902415/profiles/R1902415_137.nc,20250815103357,-0.400,-14.379,A,854,AO,20250825090401
aoml/1902415/profiles/R1902415_138.nc,20250825073812,-0.668,-14.980,A,854,AO,20250825090402
aoml/1902416/profiles/R1902416_135.nc,20250810203324,-20.205,-10.075,A,854,AO,20250820170249
aoml/1902416/profiles/R1902416_136.nc,20250820152811,-20.091,-9.861,A,854,AO,20250820170250
aoml/1902417/profiles/R1902417_123.nc,20250812181621,-25.009,36.719,I,854,AO,20250822170214
aoml/1902417/profiles/R1902417_124.nc,20250822152305,-24.549,37.541,I,854,AO,20250822170215
